ensembl_gene_id	external_gene_id	refseq_mrna
ENSG00000116675	DNAJC6	NM_014787
ENSG00000116675	DNAJC6	NM_001256864
ENSG00000116675	DNAJC6	NM_001256865
ENSG00000168259	DNAJC7	NM_003315
ENSG00000168259	DNAJC7	NM_001144766
ENSG00000126698	DNAJC8	NM_014280
ENSG00000213551	DNAJC9	NM_015190
ENSG00000119661	DNAL1	NM_001201366
ENSG00000119661	DNAL1	NM_031427
ENSG00000100246	DNAL4	NM_005740
ENSG00000163879	DNALI1	NM_003462
ENSG00000213918	DNASE1	NM_005223
ENSG00000013563	DNASE1L1	NM_006730
ENSG00000013563	DNASE1L1	NM_001009933
ENSG00000013563	DNASE1L1	NM_001009932
ENSG00000013563	DNASE1L1	NM_001009934
ENSG00000167968	DNASE1L2	NM_001374
ENSG00000163687	DNASE1L3	NM_001256560
ENSG00000163687	DNASE1L3	NM_004944
ENSG00000105612	DNASE2	NM_001375
ENSG00000137976	DNASE2B	NM_021233
ENSG00000137976	DNASE2B	NM_058248
ENSG00000256453	DND1	NM_194249
ENSG00000187957	DNER	NM_139072
ENSG00000179532	DNHD1	NM_173589
ENSG00000179532	DNHD1	NM_144666
ENSG00000213221	DNLZ	NM_001080849
ENSG00000106976	DNM1	NM_001005336
ENSG00000106976	DNM1	NM_004408
ENSG00000087470	DNM1L	NM_012062
ENSG00000087470	DNM1L	NM_012063
ENSG00000087470	DNM1L	NM_001278464
ENSG00000087470	DNM1L	NM_005690
ENSG00000087470	DNM1L	NM_001278463
ENSG00000087470	DNM1L	NM_001278465
ENSG00000079805	DNM2	NM_004945
ENSG00000079805	DNM2	NM_001005361
ENSG00000079805	DNM2	NM_001190716
ENSG00000079805	DNM2	NM_001005360
ENSG00000079805	DNM2	NM_001005362
ENSG00000197959	DNM3	NM_001278252
ENSG00000197959	DNM3	NM_001136127
ENSG00000197959	DNM3	NM_015569
ENSG00000107554	DNMBP	NM_015221
ENSG00000130816	DNMT1	NM_001130823
ENSG00000130816	DNMT1	NM_001379
ENSG00000119772	DNMT3A	NM_153759
ENSG00000119772	DNMT3A	NM_022552
ENSG00000119772	DNMT3A	NM_175629
ENSG00000119772	DNMT3A	NM_175630
ENSG00000088305	DNMT3B	NM_006892
ENSG00000088305	DNMT3B	NM_175848
ENSG00000088305	DNMT3B	NM_001207055
ENSG00000088305	DNMT3B	NM_175849
ENSG00000088305	DNMT3B	NM_001207056
ENSG00000088305	DNMT3B	NM_175850
ENSG00000142182	DNMT3L	NM_013369
ENSG00000142182	DNMT3L	NM_175867
ENSG00000123992	DNPEP	NM_012100
ENSG00000112667	DNPH1	NM_006443
ENSG00000112667	DNPH1	NM_199184
ENSG00000107447	DNTT	NM_001017520
ENSG00000107447	DNTT	NM_004088
ENSG00000101457	DNTTIP1	NM_052951
ENSG00000067334	DNTTIP2	NM_014597
ENSG00000149927	DOC2A	NM_003586
ENSG00000262359	DOC2B	NM_003585
ENSG00000150760	DOCK1	NM_001380
ENSG00000135905	DOCK10	NM_014689
ENSG00000147251	DOCK11	NM_144658
ENSG00000134516	DOCK2	NM_004946
ENSG00000088538	DOCK3	NM_004947
ENSG00000128512	DOCK4	NM_014705
ENSG00000147459	DOCK5	NM_024940
ENSG00000130158	DOCK6	NM_020812
ENSG00000116641	DOCK7	NM_033407
ENSG00000116641	DOCK7	NM_001272002
ENSG00000116641	DOCK7	NM_001271999
ENSG00000107099	DOCK8	NM_001193536
ENSG00000107099	DOCK8	NM_001190458
ENSG00000107099	DOCK8	NM_203447
ENSG00000088387	DOCK9	NM_001130048
ENSG00000088387	DOCK9	NM_015296
ENSG00000088387	DOCK9	NM_001130050
ENSG00000088387	DOCK9	NM_001130049
ENSG00000129932	DOHH	NM_031304
ENSG00000129932	DOHH	NM_001145165
ENSG00000115325	DOK1	NM_001197260
ENSG00000115325	DOK1	NM_001381
ENSG00000147443	DOK2	NM_003974
ENSG00000146094	DOK3	NM_001144875
ENSG00000146094	DOK3	NM_001144876
ENSG00000146094	DOK3	NM_024872
ENSG00000125170	DOK4	NM_018110
ENSG00000101134	DOK5	NM_018431
ENSG00000206052	DOK6	NM_152721
ENSG00000175920	DOK7	NM_001164673
ENSG00000175920	DOK7	NM_173660
ENSG00000175283	DOLK	NM_014908
ENSG00000167130	DOLPP1	NM_020438
ENSG00000167130	DOLPP1	NM_001135917
ENSG00000204348	DOM3Z	NM_005510
ENSG00000159147	DONSON	NM_017613
ENSG00000083097	DOPEY1	NM_015018
ENSG00000083097	DOPEY1	NM_001199942
ENSG00000142197	DOPEY2	NM_005128
ENSG00000104885	DOT1L	NM_032482
ENSG00000172269	DPAGT1	NM_001382
ENSG00000166171	DPCD	NM_015448
ENSG00000168631	DPCR1	NM_080870
ENSG00000015413	DPEP1	NM_004413
ENSG00000015413	DPEP1	NM_001128141
ENSG00000167261	DPEP2	NM_022355
ENSG00000141096	DPEP3	NM_022357
ENSG00000141096	DPEP3	NM_001129758
ENSG00000011332	DPF1	NM_004647
ENSG00000011332	DPF1	NM_001135155
ENSG00000011332	DPF1	NM_001135156
ENSG00000133884	DPF2	NM_006268
ENSG00000205683	DPF3	NM_012074
ENSG00000108963	DPH1	NM_001383
ENSG00000132768	DPH2	NM_001384
ENSG00000132768	DPH2	NM_001039589
ENSG00000154813	DPH3	NM_206831
ENSG00000154813	DPH3	NM_001047434
ENSG00000117543	DPH5	NM_015958
ENSG00000117543	DPH5	NM_001077394
ENSG00000117543	DPH5	NM_001077395
ENSG00000134146	DPH6	NM_080650
ENSG00000134146	DPH6	NM_001141972
ENSG00000148399	DPH7	NM_138778
ENSG00000000419	DPM1	NM_003859
ENSG00000136908	DPM2	NM_003863
ENSG00000179085	DPM3	NM_018973
ENSG00000179085	DPM3	NM_153741
ENSG00000175497	DPP10	NM_020868
ENSG00000175497	DPP10	NM_001178037
ENSG00000175497	DPP10	NM_001178036
ENSG00000175497	DPP10	NM_001178034
ENSG00000175497	DPP10	NM_001004360
ENSG00000254986	DPP3	NM_001256670
ENSG00000254986	DPP3	NM_005700
ENSG00000254986	DPP3	NM_130443
ENSG00000197635	DPP4	NM_001935
ENSG00000130226	DPP6	NM_001039350
ENSG00000130226	DPP6	NM_130797
ENSG00000130226	DPP6	NM_001936
ENSG00000176978	DPP7	NM_013379
ENSG00000074603	DPP8	NM_197960
ENSG00000074603	DPP8	NM_017743
ENSG00000074603	DPP8	NM_130434
ENSG00000074603	DPP8	NM_197961
ENSG00000142002	DPP9	NM_139159
ENSG00000163530	DPPA2	NM_138815
ENSG00000187569	DPPA3	NM_199286
ENSG00000121570	DPPA4	NM_018189
ENSG00000203909	DPPA5	NM_001025290
ENSG00000204595	DPRX	NM_001012728
ENSG00000143196	DPT	NM_001937
ENSG00000173852	DPY19L1	NM_015283
ENSG00000177990	DPY19L2	NM_173812
ENSG00000178904	DPY19L3	NM_207325
ENSG00000178904	DPY19L3	NM_001172774
ENSG00000156162	DPY19L4	NM_181787
ENSG00000162961	DPY30	NM_032574
ENSG00000188641	DPYD	NM_000110
ENSG00000188641	DPYD	NM_001160301
ENSG00000147647	DPYS	NM_001385
ENSG00000092964	DPYSL2	NM_001197293
ENSG00000092964	DPYSL2	NM_001386
ENSG00000092964	DPYSL2	NM_001244604
ENSG00000113657	DPYSL3	NM_001387
ENSG00000113657	DPYSL3	NM_001197294
ENSG00000151640	DPYSL4	NM_006426
ENSG00000157851	DPYSL5	NM_020134
ENSG00000157851	DPYSL5	NM_001253724
ENSG00000157851	DPYSL5	NM_001253723
ENSG00000144045	DQX1	NM_133637
ENSG00000117505	DR1	NM_001938
ENSG00000136048	DRAM1	NM_018370
ENSG00000156171	DRAM2	NM_178454
ENSG00000175550	DRAP1	NM_006442
ENSG00000162490	DRAXIN	NM_198545
ENSG00000157856	DRC1	NM_145038
ENSG00000184845	DRD1	NM_000794
ENSG00000149295	DRD2	NM_016574
ENSG00000149295	DRD2	NM_000795
ENSG00000151577	DRD3	NM_000796
ENSG00000151577	DRD3	NM_033663
ENSG00000069696	DRD4	NM_000797
ENSG00000169676	DRD5	NM_000798
ENSG00000185721	DRG1	NM_004147
ENSG00000108591	DRG2	NM_001388
ENSG00000165606	DRGX	NM_001276451
ENSG00000165606	DRGX	NM_001080520
ENSG00000113360	DROSHA	NM_013235
ENSG00000113360	DROSHA	NM_001100412
ENSG00000102385	DRP2	NM_001939
ENSG00000102385	DRP2	NM_001171184
ENSG00000134765	DSC1	NM_004948
ENSG00000134765	DSC1	NM_024421
ENSG00000134755	DSC2	NM_004949
ENSG00000134755	DSC2	NM_024422
ENSG00000134762	DSC3	NM_001941
ENSG00000134762	DSC3	NM_024423
ENSG00000171587	DSCAM	NM_001389
ENSG00000177103	DSCAML1	NM_020693
ENSG00000136982	DSCC1	NM_024094
ENSG00000157538	DSCR3	NM_006052
ENSG00000184029	DSCR4	NM_005867
ENSG00000111817	DSE	NM_001080976
ENSG00000111817	DSE	NM_013352
ENSG00000171451	DSEL	NM_032160
ENSG00000134760	DSG1	NM_001942
ENSG00000046604	DSG2	NM_001943
ENSG00000134757	DSG3	NM_001944
ENSG00000175065	DSG4	NM_177986
ENSG00000175065	DSG4	NM_001134453
ENSG00000149636	DSN1	NM_001145315
ENSG00000149636	DSN1	NM_001145317
ENSG00000149636	DSN1	NM_001145316
ENSG00000149636	DSN1	NM_024918
ENSG00000149636	DSN1	NM_001145318
ENSG00000096696	DSP	NM_004415
ENSG00000096696	DSP	NM_001008844
ENSG00000152591	DSPP	NM_014208
ENSG00000151914	DST	NM_183380
ENSG00000151914	DST	NM_001144769
ENSG00000151914	DST	NM_001144770
ENSG00000151914	DST	NM_015548
ENSG00000151914	DST	NM_001723
ENSG00000125868	DSTN	NM_006870
ENSG00000125868	DSTN	NM_001011546
ENSG00000133059	DSTYK	NM_199462
ENSG00000133059	DSTYK	NM_015375
ENSG00000125821	DTD1	NM_080820
ENSG00000129480	DTD2	NM_080664
ENSG00000197057	DTHD1	NM_001136536
ENSG00000197057	DTHD1	NM_001170700
ENSG00000143476	DTL	NM_016448
ENSG00000134769	DTNA	NM_001198945
ENSG00000134769	DTNA	NM_001392
ENSG00000134769	DTNA	NM_001198938
ENSG00000134769	DTNA	NM_001128175
ENSG00000134769	DTNA	NM_001198939
ENSG00000134769	DTNA	NM_001198940
ENSG00000134769	DTNA	NM_032979
ENSG00000134769	DTNA	NM_032978
ENSG00000134769	DTNA	NM_001198941
ENSG00000134769	DTNA	NM_001198943
ENSG00000134769	DTNA	NM_001198942
ENSG00000134769	DTNA	NM_032980
ENSG00000134769	DTNA	NM_032981
ENSG00000134769	DTNA	NM_001198944
ENSG00000134769	DTNA	NM_032975
ENSG00000134769	DTNA	NM_001390
ENSG00000134769	DTNA	NM_001391
ENSG00000138101	DTNB	NM_021907
ENSG00000138101	DTNB	NM_001256303
ENSG00000138101	DTNB	NM_033147
ENSG00000138101	DTNB	NM_001256304
ENSG00000138101	DTNB	NM_183360
ENSG00000138101	DTNB	NM_033148
ENSG00000138101	DTNB	NM_183361
ENSG00000138101	DTNB	NM_001256308
ENSG00000047579	DTNBP1	NM_032122
ENSG00000047579	DTNBP1	NM_001271667
ENSG00000047579	DTNBP1	NM_001271668
ENSG00000047579	DTNBP1	NM_183040
ENSG00000104047	DTWD1	NM_001144955
ENSG00000104047	DTWD1	NM_020234
ENSG00000169570	DTWD2	NM_173666
ENSG00000135144	DTX1	NM_004416
ENSG00000091073	DTX2	NM_020892
ENSG00000091073	DTX2	NM_001102595
ENSG00000091073	DTX2	NM_001102594
ENSG00000091073	DTX2	NM_001102596
ENSG00000178498	DTX3	NM_178502
ENSG00000163840	DTX3L	NM_138287
ENSG00000110042	DTX4	NM_015177
ENSG00000168393	DTYMK	NM_012145
ENSG00000168393	DTYMK	NM_001165031
ENSG00000137857	DUOX1	NM_017434
ENSG00000137857	DUOX1	NM_175940
ENSG00000140279	DUOX2	NM_014080
ENSG00000140254	DUOXA1	NM_144565
ENSG00000140254	DUOXA1	NM_001276264
ENSG00000140254	DUOXA1	NM_001276267
ENSG00000140254	DUOXA1	NM_001276268
ENSG00000140254	DUOXA1	NM_001276265
ENSG00000140254	DUOXA1	NM_001276266
ENSG00000140274	DUOXA2	NM_207581
ENSG00000188716	DUPD1	NM_001003892
ENSG00000169718	DUS1L	NM_022156
ENSG00000167264	DUS2L	NM_017803
ENSG00000167264	DUS2L	NM_001271762
ENSG00000167264	DUS2L	NM_001271763
ENSG00000141994	DUS3L	NM_001161619
ENSG00000141994	DUS3L	NM_020175
ENSG00000105865	DUS4L	NM_181581
ENSG00000105865	DUS4L	NM_001270419
ENSG00000120129	DUSP1	NM_004417
ENSG00000143507	DUSP10	NM_007207
ENSG00000143507	DUSP10	NM_144729
ENSG00000143507	DUSP10	NM_144728
ENSG00000144048	DUSP11	NM_003584
ENSG00000081721	DUSP12	NM_007240
ENSG00000079393	DUSP13	NM_016364
ENSG00000079393	DUSP13	NM_001007272
ENSG00000079393	DUSP13	NM_001007271
ENSG00000079393	DUSP13	NM_001007273
ENSG00000161326	DUSP14	NM_007026
ENSG00000149599	DUSP15	NM_177991
ENSG00000149599	DUSP15	NM_080611
ENSG00000149599	DUSP15	NM_001012644
ENSG00000111266	DUSP16	NM_030640
ENSG00000167065	DUSP18	NM_152511
ENSG00000162999	DUSP19	NM_001142314
ENSG00000162999	DUSP19	NM_080876
ENSG00000158050	DUSP2	NM_004418
ENSG00000189037	DUSP21	NM_022076
ENSG00000112679	DUSP22	NM_020185
ENSG00000158716	DUSP23	NM_017823
ENSG00000133878	DUSP26	NM_024025
ENSG00000198842	DUSP27	NM_001080426
ENSG00000188542	DUSP28	NM_001033575
ENSG00000108861	DUSP3	NM_004090
ENSG00000120875	DUSP4	NM_001394
ENSG00000120875	DUSP4	NM_057158
ENSG00000138166	DUSP5	NM_004419
ENSG00000139318	DUSP6	NM_001946
ENSG00000139318	DUSP6	NM_022652
ENSG00000164086	DUSP7	NM_001947
ENSG00000184545	DUSP8	NM_004420
ENSG00000130829	DUSP9	NM_001395
ENSG00000128951	DUT	NM_001025249
ENSG00000128951	DUT	NM_001025248
ENSG00000128951	DUT	NM_001948
ENSG00000258389	DUX4	NM_033178
ENSG00000259128	DUX4L2	NM_001127386
ENSG00000259034	DUX4L3	NM_001164467
ENSG00000258834	DUX4L4	NM_001177376
ENSG00000259063	DUX4L5	NM_012147
ENSG00000259063	DUX4L5	NM_001127389
ENSG00000258697	DUX4L6	NM_001127388
ENSG00000258755	DUX4L7	NM_001127387
ENSG00000258873	DUXA	NM_001012729
ENSG00000107404	DVL1	NM_004421
ENSG00000004975	DVL2	NM_004422
ENSG00000161202	DVL3	NM_004423
ENSG00000170788	DYDC1	NM_138812
ENSG00000170788	DYDC1	NM_001269053
ENSG00000133665	DYDC2	NM_001270042
ENSG00000133665	DYDC2	NM_001270041
ENSG00000133665	DYDC2	NM_032372
ENSG00000141627	DYM	NM_017653
ENSG00000178690	DYNAP	NM_173629
ENSG00000197102	DYNC1H1	NM_001376
ENSG00000158560	DYNC1I1	NM_001135556
ENSG00000158560	DYNC1I1	NM_004411
ENSG00000158560	DYNC1I1	NM_001278421
ENSG00000158560	DYNC1I1	NM_001135557
ENSG00000158560	DYNC1I1	NM_001278422
ENSG00000077380	DYNC1I2	NM_001271788
ENSG00000077380	DYNC1I2	NM_001271790
ENSG00000077380	DYNC1I2	NM_001378
ENSG00000077380	DYNC1I2	NM_001271786
ENSG00000077380	DYNC1I2	NM_001271789
ENSG00000077380	DYNC1I2	NM_001271785
ENSG00000077380	DYNC1I2	NM_001271787
ENSG00000144635	DYNC1LI1	NM_016141
ENSG00000135720	DYNC1LI2	NM_006141
ENSG00000187240	DYNC2H1	NM_001377
ENSG00000187240	DYNC2H1	NM_001080463
ENSG00000138036	DYNC2LI1	NM_016008
ENSG00000138036	DYNC2LI1	NM_001193464
ENSG00000138036	DYNC2LI1	NM_015522
ENSG00000088986	DYNLL1	NM_001037494
ENSG00000088986	DYNLL1	NM_003746
ENSG00000088986	DYNLL1	NM_001037495
ENSG00000121083	DYNLL2	NM_080677
ENSG00000125971	DYNLRB1	NM_014183
ENSG00000168589	DYNLRB2	NM_130897
ENSG00000146425	DYNLT1	NM_006519
ENSG00000165169	DYNLT3	NM_006520
ENSG00000157540	DYRK1A	NM_101395
ENSG00000157540	DYRK1A	NM_130436
ENSG00000157540	DYRK1A	NM_130438
ENSG00000157540	DYRK1A	NM_001396
ENSG00000105204	DYRK1B	NM_006483
ENSG00000105204	DYRK1B	NM_004714
ENSG00000105204	DYRK1B	NM_006484
ENSG00000127334	DYRK2	NM_006482
ENSG00000127334	DYRK2	NM_003583
ENSG00000143479	DYRK3	NM_003582
ENSG00000143479	DYRK3	NM_001004023
ENSG00000010219	DYRK4	NM_003845
ENSG00000135636	DYSF	NM_001130980
ENSG00000135636	DYSF	NM_001130981
ENSG00000135636	DYSF	NM_001130977
ENSG00000135636	DYSF	NM_001130978
ENSG00000135636	DYSF	NM_001130979
ENSG00000135636	DYSF	NM_001130976
ENSG00000135636	DYSF	NM_003494
ENSG00000135636	DYSF	NM_001130982
ENSG00000135636	DYSF	NM_001130455
ENSG00000135636	DYSF	NM_001130986
ENSG00000135636	DYSF	NM_001130984
ENSG00000135636	DYSF	NM_001130983
ENSG00000135636	DYSF	NM_001130987
ENSG00000135636	DYSF	NM_001130985
ENSG00000232125	DYTN	NM_001093730
ENSG00000256061	DYX1C1	NM_130810
ENSG00000256061	DYX1C1	NM_001033560
ENSG00000256061	DYX1C1	NM_001033559
ENSG00000089091	DZANK1	NM_001099407
ENSG00000134874	DZIP1	NM_014934
ENSG00000134874	DZIP1	NM_198968
ENSG00000158163	DZIP1L	NM_173543
ENSG00000158163	DZIP1L	NM_001170538
ENSG00000198919	DZIP3	NM_014648
ENSG00000101412	E2F1	NM_005225
ENSG00000007968	E2F2	NM_004091
ENSG00000112242	E2F3	NM_001949
ENSG00000112242	E2F3	NM_001243076
ENSG00000205250	E2F4	NM_001950
ENSG00000133740	E2F5	NM_001951
ENSG00000133740	E2F5	NM_001083588
ENSG00000133740	E2F5	NM_001083589
ENSG00000169016	E2F6	NM_212540
ENSG00000169016	E2F6	NM_198256
ENSG00000169016	E2F6	NM_001278275
ENSG00000165891	E2F7	NM_203394
ENSG00000129173	E2F8	NM_001256371
ENSG00000129173	E2F8	NM_001256372
ENSG00000129173	E2F8	NM_024680
ENSG00000167967	E4F1	NM_004424
ENSG00000144597	EAF1	NM_033083
ENSG00000145088	EAF2	NM_018456
ENSG00000129518	EAPP	NM_018453
ENSG00000103356	EARS2	NM_001083614
ENSG00000147654	EBAG9	NM_198120
ENSG00000147654	EBAG9	NM_004215
ENSG00000164330	EBF1	NM_024007
ENSG00000221818	EBF2	NM_022659
ENSG00000108001	EBF3	NM_001005463
ENSG00000088881	EBF4	NM_001110514
ENSG00000105246	EBI3	NM_005755
ENSG00000223601	EBLN1	NM_001199938
ENSG00000255423	EBLN2	NM_018029
ENSG00000117395	EBNA1BP2	NM_006824
ENSG00000117395	EBNA1BP2	NM_001159936
ENSG00000147155	EBP	NM_006579
ENSG00000123179	EBPL	NM_001278636
ENSG00000123179	EBPL	NM_032565
ENSG00000122882	ECD	NM_007265
ENSG00000122882	ECD	NM_001135752
ENSG00000122882	ECD	NM_001135753
ENSG00000117298	ECE1	NM_001113348
ENSG00000117298	ECE1	NM_001113347
ENSG00000117298	ECE1	NM_001397
ENSG00000117298	ECE1	NM_001113349
ENSG00000145194	ECE2	NM_032331
ENSG00000145194	ECE2	NM_014693
ENSG00000145194	ECE2	NM_001037324
ENSG00000145194	ECE2	NM_001100120
ENSG00000145194	ECE2	NM_001100121
ENSG00000171551	ECEL1	NM_004826
ENSG00000104823	ECH1	NM_001398
ENSG00000093144	ECHDC1	NM_001002030
ENSG00000093144	ECHDC1	NM_001139510
ENSG00000093144	ECHDC1	NM_001105545
ENSG00000093144	ECHDC1	NM_001105544
ENSG00000093144	ECHDC1	NM_018479
ENSG00000121310	ECHDC2	NM_001198961
ENSG00000121310	ECHDC2	NM_018281
ENSG00000121310	ECHDC2	NM_001198962
ENSG00000134463	ECHDC3	NM_024693
ENSG00000127884	ECHS1	NM_004092
ENSG00000167969	ECI1	NM_001919
ENSG00000167969	ECI1	NM_001178029
ENSG00000198721	ECI2	NM_001166010
ENSG00000198721	ECI2	NM_006117
ENSG00000198721	ECI2	NM_206836
ENSG00000143369	ECM1	NM_001202858
ENSG00000143369	ECM1	NM_004425
ENSG00000143369	ECM1	NM_022664
ENSG00000106823	ECM2	NM_001197295
ENSG00000106823	ECM2	NM_001393
ENSG00000106823	ECM2	NM_001197296
ENSG00000249751	ECSCR	NM_001077693
ENSG00000130159	ECSIT	NM_016581
ENSG00000130159	ECSIT	NM_001142464
ENSG00000130159	ECSIT	NM_001142465
ENSG00000130159	ECSIT	NM_001243204
ENSG00000114346	ECT2	NM_018098
ENSG00000114346	ECT2	NM_001258315
ENSG00000114346	ECT2	NM_001258316
ENSG00000203734	ECT2L	NM_001195037
ENSG00000203734	ECT2L	NM_001077706
ENSG00000158813	EDA	NM_001005610
ENSG00000158813	EDA	NM_001005613
ENSG00000158813	EDA	NM_001005612
ENSG00000158813	EDA	NM_001005609
ENSG00000158813	EDA	NM_001399
ENSG00000131080	EDA2R	NM_021783
ENSG00000131080	EDA2R	NM_001242310
ENSG00000131080	EDA2R	NM_001199687
ENSG00000135960	EDAR	NM_022336
ENSG00000186197	EDARADD	NM_145861
ENSG00000186197	EDARADD	NM_080738
ENSG00000179151	EDC3	NM_001142444
ENSG00000179151	EDC3	NM_025083
ENSG00000179151	EDC3	NM_001142443
ENSG00000038358	EDC4	NM_014329
ENSG00000181562	EDDM3A	NM_006683
ENSG00000181552	EDDM3B	NM_022360
ENSG00000134109	EDEM1	NM_014674
ENSG00000088298	EDEM2	NM_018217
ENSG00000088298	EDEM2	NM_001145025
ENSG00000116406	EDEM3	NM_025191
ENSG00000107223	EDF1	NM_003792
ENSG00000107223	EDF1	NM_153200
ENSG00000164176	EDIL3	NM_005711
ENSG00000164176	EDIL3	NM_001278642
ENSG00000078401	EDN1	NM_001168319
ENSG00000078401	EDN1	NM_001955
ENSG00000127129	EDN2	NM_001956
ENSG00000124205	EDN3	NM_207034
ENSG00000124205	EDN3	NM_207032
ENSG00000124205	EDN3	NM_207033
ENSG00000124205	EDN3	NM_000114
ENSG00000151617	EDNRA	NM_001256283
ENSG00000151617	EDNRA	NM_001957
ENSG00000151617	EDNRA	NM_001166055
ENSG00000136160	EDNRB	NM_001201397
ENSG00000136160	EDNRB	NM_000115
ENSG00000136160	EDNRB	NM_001122659
ENSG00000136160	EDNRB	NM_003991
ENSG00000102189	EEA1	NM_003566
ENSG00000074266	EED	NM_003797
ENSG00000074266	EED	NM_152991
ENSG00000156508	EEF1A1	NM_001402
ENSG00000101210	EEF1A2	NM_001958
ENSG00000114942	EEF1B2	NM_021121
ENSG00000114942	EEF1B2	NM_001959
ENSG00000114942	EEF1B2	NM_001037663
ENSG00000104529	EEF1D	NM_032378
ENSG00000104529	EEF1D	NM_001130056
ENSG00000104529	EEF1D	NM_001195203
ENSG00000104529	EEF1D	NM_001960
ENSG00000104529	EEF1D	NM_001130053
ENSG00000104529	EEF1D	NM_001130055
ENSG00000104529	EEF1D	NM_001130057
ENSG00000124802	EEF1E1	NM_001135650
ENSG00000124802	EEF1E1	NM_004280
ENSG00000254772	EEF1G	NM_001404
ENSG00000167658	EEF2	NM_001961
ENSG00000103319	EEF2K	NM_013302
ENSG00000132394	EEFSEC	NM_021937
ENSG00000122547	EEPD1	NM_030636
ENSG00000034239	EFCAB1	NM_024593
ENSG00000034239	EFCAB1	NM_001142857
ENSG00000140025	EFCAB11	NM_145231
ENSG00000172771	EFCAB12	NM_207307
ENSG00000178852	EFCAB13	NM_152347
ENSG00000178852	EFCAB13	NM_001195192
ENSG00000159658	EFCAB14	NM_014774
ENSG00000203666	EFCAB2	NM_032328
ENSG00000203666	EFCAB2	NM_001143943
ENSG00000172421	EFCAB3	NM_001144933
ENSG00000172421	EFCAB3	NM_173503
ENSG00000177685	EFCAB4A	NM_173584
ENSG00000130038	EFCAB4B	NM_001144958
ENSG00000130038	EFCAB4B	NM_032680
ENSG00000176927	EFCAB5	NM_001145053
ENSG00000176927	EFCAB5	NM_198529
ENSG00000186976	EFCAB6	NM_198856
ENSG00000186976	EFCAB6	NM_022785
ENSG00000203965	EFCAB7	NM_032437
ENSG00000214360	EFCAB9	NM_001171183
ENSG00000114654	EFCC1	NM_024768
ENSG00000115380	EFEMP1	NM_001039349
ENSG00000115380	EFEMP1	NM_001039348
ENSG00000172638	EFEMP2	NM_016938
ENSG00000163576	EFHB	NM_144715
ENSG00000096093	EFHC1	NM_018100
ENSG00000096093	EFHC1	NM_001172420
ENSG00000183690	EFHC2	NM_025184
ENSG00000115468	EFHD1	NM_001243252
ENSG00000115468	EFHD1	NM_025202
ENSG00000142634	EFHD2	NM_024329
ENSG00000169242	EFNA1	NM_004428
ENSG00000169242	EFNA1	NM_182685
ENSG00000099617	EFNA2	NM_001405
ENSG00000143590	EFNA3	NM_004952
ENSG00000243364	EFNA4	NM_005227
ENSG00000243364	EFNA4	NM_182690
ENSG00000243364	EFNA4	NM_182689
ENSG00000184349	EFNA5	NM_001962
ENSG00000090776	EFNB1	NM_004429
ENSG00000125266	EFNB2	NM_004093
ENSG00000108947	EFNB3	NM_001406
ENSG00000132294	EFR3A	NM_015137
ENSG00000084710	EFR3B	NM_014971
ENSG00000100842	EFS	NM_005864
ENSG00000100842	EFS	NM_032459
ENSG00000140598	EFTUD1	NM_024580
ENSG00000140598	EFTUD1	NM_001040610
ENSG00000108883	EFTUD2	NM_004247
ENSG00000108883	EFTUD2	NM_001258354
ENSG00000108883	EFTUD2	NM_001142605
ENSG00000108883	EFTUD2	NM_001258353
ENSG00000138798	EGF	NM_001178131
ENSG00000138798	EGF	NM_001178130
ENSG00000138798	EGF	NM_001963
ENSG00000198759	EGFL6	NM_001167890
ENSG00000198759	EGFL6	NM_015507
ENSG00000172889	EGFL7	NM_016215
ENSG00000172889	EGFL7	NM_201446
ENSG00000241404	EGFL8	NM_030652
ENSG00000164318	EGFLAM	NM_001205301
ENSG00000164318	EGFLAM	NM_152403
ENSG00000164318	EGFLAM	NM_182798
ENSG00000164318	EGFLAM	NM_182801
ENSG00000146648	EGFR	NM_201282
ENSG00000146648	EGFR	NM_201284
ENSG00000146648	EGFR	NM_201283
ENSG00000146648	EGFR	NM_005228
ENSG00000135766	EGLN1	NM_022051
ENSG00000269858	EGLN2	NM_080732
ENSG00000269858	EGLN2	NM_053046
ENSG00000129521	EGLN3	NM_022073
ENSG00000120738	EGR1	NM_001964
ENSG00000122877	EGR2	NM_000399
ENSG00000122877	EGR2	NM_001136177
ENSG00000122877	EGR2	NM_001136178
ENSG00000122877	EGR2	NM_001136179
ENSG00000179388	EGR3	NM_001199881
ENSG00000179388	EGR3	NM_004430
ENSG00000179388	EGR3	NM_001199880
ENSG00000135625	EGR4	NM_001965
ENSG00000115504	EHBP1	NM_001142615
ENSG00000115504	EHBP1	NM_001142616
ENSG00000115504	EHBP1	NM_015252
ENSG00000115504	EHBP1	NM_001142614
ENSG00000173442	EHBP1L1	NM_001099409
ENSG00000110047	EHD1	NM_006795
ENSG00000024422	EHD2	NM_014601
ENSG00000013016	EHD3	NM_014600
ENSG00000103966	EHD4	NM_139265
ENSG00000135373	EHF	NM_012153
ENSG00000135373	EHF	NM_001206615
ENSG00000135373	EHF	NM_001206616
ENSG00000113790	EHHADH	NM_001966
ENSG00000113790	EHHADH	NM_001166415
ENSG00000181090	EHMT1	NM_001145527
ENSG00000181090	EHMT1	NM_024757
ENSG00000204371	EHMT2	NM_025256
